PC1,PC2,PC3,label,ra,dec,j_mag,h_mag,k_mag,kep_mag,planet_radius,orbital_period,star_teff,star_logg,star_radius,star_mass,lc_time0
-0.2945911837052134,0.3006610181254326,-0.0181048978437559,2,298.03653,39.90601,14.598,14.171,14.207,15.993,1.61,5.62978034,5497.0,4.57,0.839,0.952,136.8349
1.9951437335809643,4.229492861267571,0.952934264287717,2,292.13428,46.202419,10.749,10.363,10.31,12.045,25.76,71.76236302,5529.0,3.685,2.817,1.402,170.095082
0.4261327114832153,3.072280148324716,-0.0753097027389352,1,292.13428,46.202419,10.749,10.363,10.31,12.045,2.47,61.858947,5529.0,3.685,2.817,1.402,191.9736
-0.2892465529640428,0.0398392567761088,0.0532186057632957,0,290.56631,40.692039,13.074,12.776,12.708,14.15,2.86,13.24931848,5799.0,4.361,1.078,0.972,179.52171
-0.409593255604359,-0.0997899288306175,-0.0163656735819142,1,293.13098,38.159679,13.798,13.545,13.415,15.05,1.27,16.3368863,5410.0,4.49,0.859,0.834,132.20816
-0.4821810892425886,-0.4042633381709513,-0.0170492817282351,1,300.92484,44.24968,14.685,14.122,13.94,16.494,103.99,1.63668262,5234.0,3.436,3.739,1.39,131.64586
-0.078625110154727,1.1266990376061057,-0.0341015180549207,1,290.39505,41.78157,13.708,13.327,13.294,14.955,1.62,49.4746966,5952.0,4.475,0.928,0.94,166.142
0.5003706414704066,3.324523248643728,-0.0789687628429346,2,297.83713,42.079369,13.591,13.102,13.018,15.133,2.86,118.609553,5017.0,4.531,0.792,0.776,172.0788
-0.3783283867546832,0.000432926493121,-0.02152360919003,0,295.90503,45.40543,14.307,13.912,13.905,15.85,2.09,44.9851885,5295.0,4.548,0.8,0.825,150.5703
-0.474489865449009,-0.3405891471033197,-0.0161880842315121,1,295.90503,45.40543,14.307,13.912,13.905,15.85,1.7,14.7510068,5295.0,4.548,0.8,0.825,141.1622
-0.4074582398130894,-0.0911437865826979,-0.0153633198366643,2,295.7023,43.900928,13.833,13.483,13.462,15.066,1.62,6.67410577,5949.0,4.389,1.041,0.968,136.9407
-0.4662292687791168,-0.3136125256959687,-0.0133155636981222,1,284.6134,48.37347,14.431,14.078,14.08,15.683,1.54,5.89089509,5869.0,4.513,0.942,1.054,132.43645
-0.4658114690547603,-0.3024916710222904,-0.0171234292227189,1,291.2941,41.91283,14.496,14.091,13.986,15.956,1.44,4.13029832,5490.0,4.557,0.81,0.864,133.5272
-0.4140539828648089,-0.1061697890870297,-0.0214380747453254,1,291.2941,41.91283,14.496,14.091,13.986,15.956,1.5,8.119343,5490.0,4.557,0.81,0.864,135.1862
-0.3245010823614869,0.2231316436875342,-0.0197470805905295,1,291.09943,44.545689,12.635,12.389,12.361,13.615,1.05,18.0071438,6173.0,4.314,1.167,1.023,138.31266
-0.381047667797323,0.0048923308905937,-0.0160192772077122,2,290.96017,50.284679,14.135,13.678,13.658,15.527,0.94,3.74788208,5340.0,4.593,0.777,0.871,134.1709
-0.2977853393841309,0.0607454585302179,0.0472864024266512,2,295.18976,42.523319,13.034,12.732,12.683,14.198,24.75,0.93479255,6018.0,4.33,1.053,0.864,131.88578
-0.5143561166564813,-0.4932375276217842,-0.0069232925532701,2,296.50925,44.625912,13.759,13.278,13.223,15.248,0.76,0.89628253,5561.0,4.572,0.818,0.915,131.54972
-0.4368870796652019,-0.2079249954645133,-0.0092646149335002,2,293.4678,48.12608,12.326,12.089,12.019,13.363,0.77,1.67495622,6323.0,4.296,1.263,1.15,131.8099
-0.4241236015477998,-0.1568652644058853,-0.0173156426989508,2,296.90204,43.839821,14.482,14.124,14.001,15.771,1.62,4.1083812,5730.0,4.545,0.87,0.968,134.8932
-0.512116976473851,-0.4836811257102682,-0.007015037865685,0,296.58755,47.207161,12.693,12.312,12.261,13.885,0.81,1.962282625,5726.0,4.418,0.979,0.915,131.53585
-0.4373134308978965,-0.1931571563999247,-0.0144139861386649,1,281.73087,43.282341,12.771,12.596,12.476,13.784,1.38,6.4546845,6474.0,4.243,1.362,1.185,135.5436
-0.4773269431116465,-0.3739055079998702,-0.0042313084116367,2,282.17203,43.69651,13.876,13.45,13.417,15.236,0.85,0.580725004,5471.0,4.53,0.841,0.874,131.73303
-0.450899110899049,-0.2575665840708377,-0.0151986356324787,0,291.50812,45.370159,14.428,13.916,13.802,15.993,1.4,7.28116667,5008.0,4.572,0.788,0.844,132.7518
-0.5047268752751242,-0.4458760059407801,-0.0112117657042289,1,284.76093,49.141979,13.258,12.727,12.697,14.712,0.85,2.87998334,4951.0,4.523,0.806,0.79,131.48485
-0.3448249196723142,-0.133114287445044,0.0482322547108642,2,293.94794,40.455818,13.821,13.558,13.484,15.04,29.26,0.992798625,6055.0,4.407,1.098,1.126,131.70889
-0.4217079899974532,-0.1331643427000468,-0.0164306453081781,1,286.21729,42.86092,13.667,13.35,13.21,14.726,1.07,7.79534033,6156.0,4.443,1.05,1.114,138.03216
-0.3022419167320266,0.311027594774131,-0.0229664162158505,2,300.78387,43.962059,13.676,13.388,13.342,14.738,1.18,7.1403113,6354.0,4.454,1.016,1.067,137.9994
-0.2982318744755081,0.3057056613087434,-0.0254865588360166,0,285.36658,39.280079,13.233,12.581,12.488,14.976,1.3,112.303136,4401.0,4.677,0.595,0.613,230.4383
-0.4883199454422459,-0.3852897294096738,-0.0110383320510564,1,289.80804,44.362518,12.995,12.578,12.511,14.342,0.76,2.63527677,5215.0,4.496,0.864,0.854,133.97919
-0.4084737357475061,-0.1028682046831553,-0.0113230987265484,2,290.36142,46.661331,13.549,13.304,13.204,14.561,0.93,1.45728997,6063.0,4.476,1.012,1.117,131.5882
-0.1535977249642675,0.8249374409581008,-0.0362719354676721,1,296.52145,46.540539,14.652,14.217,14.228,15.817,3.03,147.388124,6046.0,4.478,1.007,1.111,174.6537
-0.439755021520416,-0.2013536180850979,-0.0162231083449454,1,293.17578,38.042019,14.101,13.8,13.76,15.392,1.17,4.11497357,6011.0,4.507,0.927,1.006,135.318
-0.4604329875621075,-0.2807267642156822,-0.0163357886087848,1,283.06223,42.629002,13.9,13.317,13.276,15.562,1.19,7.5019743,4807.0,4.546,0.758,0.737,135.0995
-0.485983359849608,-0.3796596432883139,-0.0149820283513134,2,291.73026,38.411461,13.887,13.596,13.54,15.019,1.88,21.8660922,6309.0,4.402,1.077,1.062,138.517
-0.4436211309540182,-0.2262259977567443,-0.0184051334921786,1,285.09976,41.874378,14.338,13.947,13.906,15.536,1.6,29.1206519,5671.0,4.582,0.788,0.872,138.4718
-0.0009607867391571,1.433458430548474,-0.0444355785815294,2,293.6925,39.022141,14.233,13.725,13.629,15.742,1.04,25.9493253,4835.0,4.758,0.526,0.578,155.024
-0.3922739784924755,-0.5625848587836907,0.1074571384275044,2,296.10361,39.056221,13.248,12.927,12.872,14.293,3.39,1.389947459,5999.0,4.461,0.95,0.952,132.266549
1.0141698328273916,0.8183090374748747,0.5242060862046312,2,291.8476,39.143566,12.054,11.799,11.75,13.252,70.53,282.5363563,6401.0,4.175,1.41,1.084,241.528666
-0.5120639460600791,-0.5787436893794199,0.0189174875816109,2,296.30716,39.117119,11.988,12.005,12.018,12.314,2.28,0.534109403,10747.0,4.1,2.432,2.718,131.80501
-0.4529244551873105,-0.2581718799554088,-0.0147969833774766,1,284.66583,39.252041,13.396,13.079,13.035,14.385,2.87,29.6094263,6079.0,4.059,1.783,1.329,141.2485
-0.3528628435587012,0.1259596721467308,-0.0257444321588347,2,287.83432,39.214298,12.724,12.473,12.426,13.757,30.24,22.9138322,6154.0,4.201,1.334,1.032,140.6387
4.532947267641825,-0.6926404589332777,-3.00761433219612,2,292.1795,39.238621,13.135,12.87,12.734,14.299,107.0,1.018360336,6160.0,4.144,1.463,1.087,131.67768
8.06994644816493,-1.8572860317033264,0.6837096681510846,2,297.54156,41.950901,12.438,12.169,12.06,13.535,156.91,1.195515364,6047.0,3.789,2.264,1.15,132.3039982
0.089873806129333,1.7923368514883091,-0.0512644426896457,2,288.28122,42.072079,11.993,11.762,11.735,13.039,2.46,188.954072,6392.0,3.967,1.899,1.219,160.7576
1.2333453356915076,5.5807044496398746,0.010272790491324,2,293.64468,42.033489,11.778,11.646,11.635,12.509,4.92,8.46184728,7663.0,4.087,1.913,1.63,134.13323
-0.4927989128708016,-0.4225521544201849,-0.0083159172174896,2,294.51157,42.090149,14.664,14.317,14.296,15.933,1.32,2.19509634,5799.0,4.539,0.878,0.975,132.74891
0.874243415312734,-0.644833929185121,0.753356649374173,2,298.64252,42.092831,12.718,12.266,12.172,14.099,22.15,9.942228056,5268.0,4.475,0.843,0.775,133.8474942
-0.5080137862421573,-0.451742338720134,-0.0130611929724379,1,286.52942,42.167511,12.772,12.427,12.316,13.993,1.13,22.2903562,5597.0,4.418,1.0,0.956,152.37929
-0.1693904129885447,0.8157614065506633,-0.0336795377021156,0,288.5152,44.923229,12.447,12.19,12.109,13.435,6.71,62.134919,5889.0,3.358,4.912,2.006,154.0853
-0.4641861775633259,-0.4683825356325886,0.0255275759225087,2,289.32968,44.974209,11.105,10.557,10.467,12.882,15.15,1.667482003,4678.0,2.756,6.72,0.94,133.17729
-0.2681793170107367,-0.0390434678903322,0.044742328288684,1,282.88269,43.191952,13.486,13.133,13.113,14.708,155.12,53.71798494,4959.0,2.332,21.449,3.601,208.08042
-0.3889018233135919,-0.0242532075347108,-0.0163721914578249,2,296.42862,44.980206,16.472,15.991,15.14,10.25,1.49,5.29730786,5780.0,4.438,1.0,1.0,135.55681
-0.44808680484068,-0.2493872044072099,-0.0089115962521183,2,293.79514,45.098499,12.801,12.517,12.473,13.912,0.81,1.50650036,6201.0,4.336,1.126,0.998,132.9895
-0.0634279864898752,1.1410271512664787,-0.0359007506533837,0,294.0434,45.139778,13.198,12.788,12.721,14.508,4.27,374.878133,5636.0,4.218,1.354,1.103,491.064
-0.3977296859193346,-0.1889362199019656,-0.0165740683159309,2,297.94617,45.10014,13.609,13.329,13.26,14.786,75.83,5.2362026,6176.0,4.112,1.631,1.255,133.7395
0.0693038578808593,1.6931143623871532,-0.045919192888174,2,292.81577,48.422169,12.948,12.574,12.575,14.323,6.12,199.064336,5157.0,3.541,3.436,1.496,180.0893
-0.0198515439019384,1.2461727277863877,-0.0227444407599983,1,290.25085,48.558701,13.424,13.107,13.087,14.466,2.93,240.57135,6146.0,4.497,0.943,1.02,239.50353
-0.089759993254759,0.0804343400622033,0.1875219079524397,0,290.11963,46.273811,13.576,13.215,13.12,14.794,4.96,18.00932214,5815.0,4.54,0.877,0.973,182.441015
-0.340912720723569,0.0921068313662852,-0.0280049854122537,1,294.79651,48.557861,13.955,13.554,13.528,15.138,6.15,217.792748,5600.0,4.209,1.283,0.97,210.6893
0.1824517583524974,2.1258748251534287,-0.0569342585025434,0,295.48242,48.524441,13.55,13.204,13.138,14.759,6.04,259.34304,5490.0,3.629,3.204,1.592,165.6794
-0.505847605421423,-0.4555610025339625,-0.0124332048157051,2,298.75833,48.59779,13.997,13.635,13.662,15.067,1.75,8.34410791,6321.0,4.434,1.058,1.108,136.54528
3.937726077280652,-1.42031888369524,-3.2922195170782604,2,287.57657,48.679379,14.248,13.729,13.619,15.667,46.27,0.699985822,5264.0,4.617,0.724,0.807,131.840533
2.247302081261415,-0.6933340021059353,0.315693804942977,2,295.8085,43.303108,12.711,12.393,12.284,13.861,35.22,4.032762189,5960.0,4.438,0.962,0.927,133.3016604
2.229019031014388,-0.8510585335429821,-1.9911933297146107,2,290.49683,43.49091,13.248,12.851,12.748,14.528,88.22,2.371589507,5340.0,4.715,0.601,0.685,132.743293
-0.4795216118358756,-0.3565970742614661,-0.0113023453404268,2,298.84302,43.402031,10.708,10.547,10.472,11.585,3.58,5.09112124,6705.0,3.629,3.293,1.682,135.17945
-0.3596910870830133,-0.5029938723405712,0.0693739649612165,2,294.45444,43.500511,14.085,13.683,13.516,15.476,31.12,2.027383251,5544.0,4.435,0.875,0.761,131.686117
0.063644148396804,0.5579160268090654,0.1413850645656175,2,297.73981,43.510319,12.367,12.066,12.006,13.602,18.7,10.73370737,5971.0,3.914,2.003,1.202,141.11176
0.020141817761272,0.1616284794666495,0.0727943551823436,2,286.28693,43.61364,12.074,11.805,11.746,13.099,60.59,9.449438672,6558.0,4.167,1.431,1.096,136.025779
-0.3470730999280509,-0.3744515927641297,0.0500525604655063,2,289.28741,41.264809,5.431,5.054,4.941,6.966,325.51,0.905677864,5037.0,3.002,7.553,2.091,132.197687
6.699150692396911,-0.4258355535886032,-1.6704802113013164,2,290.18271,41.21664,14.335,14.039,14.005,15.385,77.01,11.637858887,6360.0,4.433,1.058,1.105,136.885517
-0.3574369821913781,-0.2739520956789011,0.0666389346633368,0,293.16016,48.881191,13.346,12.941,12.876,14.701,2.3,7.650243513,5409.0,4.609,0.746,0.835,171.972352
5.130591458095137,0.8160583952476859,-1.612995932338676,2,289.30081,41.526508,11.731,11.215,11.042,13.531,182.09,9.751720174,5147.0,3.424,3.145,0.957,138.538319
-0.3395633470803605,0.1143774561592143,-0.015942605529283,0,296.35944,41.574532,13.161,12.862,12.735,14.263,4.07,19.672324,6486.0,4.136,1.485,1.098,134.3013
-0.2884033343705322,0.3192521202605536,-0.022081550258702,0,296.35944,41.574532,13.161,12.862,12.735,14.263,3.73,32.657035,6486.0,4.136,1.485,1.098,152.881
-0.4749862638948205,-0.3360349530181363,-0.0152296736290848,1,296.35944,41.574532,13.161,12.862,12.735,14.263,2.73,7.3138454,6486.0,4.136,1.485,1.098,137.561
0.1910370084251789,-0.1491472335983318,-0.1697492939961903,2,290.27701,37.79097,16.019,15.616,14.585,13.0309,48.18,2.442941283,5780.0,4.438,1.0,1.0,132.011468
-0.1694237356989546,-0.0750891473783353,-0.0945725737628181,2,290.27707,37.791946,16.621,15.551,15.566,16.389,44.35,2.44295727,5780.0,4.438,1.0,1.0,132.00292
-0.4317646828285475,-0.1791277847193836,-0.0152282524085782,2,290.32913,37.763889,14.045,13.533,13.418,15.539,1.27,3.31587688,5385.0,4.476,0.875,0.835,131.50648
-0.4523550205054208,-0.4209035618258179,0.0239792373883631,2,291.54099,37.816559,13.646,13.408,13.356,14.613,3.23,2.217038096,6521.0,4.352,1.276,1.334,171.69587
3.4164061446141254,-0.3931107821261829,-0.6483826474761304,2,291.1601,37.761101,13.441,12.759,12.572,15.591,32.57,49.788613011,3892.0,4.708,0.542,0.546,175.192714
-0.3613992737152491,0.0991383810938518,-0.0240781739771021,1,292.73026,37.787182,14.188,13.862,13.758,15.324,1.5,18.1772927,6158.0,4.455,1.026,1.092,145.8085
-0.4922584180362944,-0.4047774017569062,-0.0130791718691122,1,286.81915,37.859009,13.527,12.925,12.718,15.87,0.64,3.09872834,3628.0,4.842,0.41,0.427,134.39281
2.467006156910998,-0.124380459212134,1.994145261578686,2,294.5957,39.193748,11.526,11.263,11.255,12.739,41.77,5.194256813,6100.0,3.895,2.086,1.244,134.5723735
3.6886948185593926,-1.1992091858412208,-2.5481750448536364,2,295.86926,39.148201,13.446,12.905,12.819,14.951,41.01,61.42252657,4867.0,4.687,0.613,0.665,161.2406686
5.026831052745973,-0.0257242182972399,1.0773927282782565,2,296.24484,39.185139,12.691,12.438,12.346,13.773,95.58,9.761172507,6468.0,3.893,2.048,1.196,133.7034265
-0.3859196362410517,-0.4891973829222207,0.0455697237163408,2,296.57791,39.111519,12.133,11.795,11.669,13.485,57.46,2.756536015,5496.0,4.02,1.669,1.063,133.025652
-0.0492658079647338,0.077689065750624,-0.1086000959769571,2,287.26285,39.260021,10.89,10.69,10.591,12.12,368.42,13.99585365,5638.0,3.597,2.703,1.055,131.65924
2.0002510164124905,-0.5930044755849718,0.9242118628202114,2,289.50229,39.211605,13.016,12.727,12.648,13.928,59.16,4.320850062,6098.0,4.384,1.083,1.034,132.4183917
-0.3259119496070506,0.2070950120849372,-0.0163508565022117,2,295.43771,40.120998,10.817,10.607,10.557,11.8,5.86,1.78752921,6286.0,3.056,7.342,2.233,132.4646
-0.3181462422074392,-0.1878760801062894,0.0164760868272443,2,295.45105,40.175652,12.12,11.796,11.724,13.266,36.25,5.462689263,5929.0,4.479,0.888,0.867,134.26516
0.3887139358756539,2.550389551559651,0.0246317956616859,2,295.63986,40.19825,12.419,12.227,12.181,13.391,95.86,3.58966681,6564.0,3.515,3.837,1.757,134.56621
-0.2096088122973029,0.6610381961502098,-0.0277949656329646,2,296.8522,40.166519,12.302,12.016,11.961,13.572,1.94,1.00960235,6028.0,3.724,2.412,1.122,131.6797
0.2626350236392171,-0.4607661696977982,-0.091655389283174,2,297.87564,40.10746,12.95,12.505,12.356,14.34,64.99,1.060996585,5433.0,4.154,1.348,0.944,132.53457
-0.581841291583417,-0.7230084995859177,-0.0131153509949066,2,297.87741,40.120781,12.854,12.684,12.602,13.911,3.27,2.735152701,6333.0,4.198,1.523,1.338,133.6322499
4.4775934974048335,-1.6028474714594287,-3.109596191477689,2,297.87799,40.10796,11.579,10.967,10.816,13.349,32.58,1.061008464,4239.0,4.793,0.454,0.466,132.5213941
-0.3629061143927602,-0.0486275792564797,0.0121987495085232,2,290.72519,48.210411,14.749,14.413,14.308,15.868,21.96,0.952371227,6086.0,4.511,0.921,1.003,132.34095
-0.5028424737053179,-0.4078695506909098,-0.0203250709643853,2,287.95279,46.33176,14.61,14.303,14.218,15.693,1.28,1.089088292,6194.0,4.445,1.069,1.161,132.0149343
-0.5046719410232092,-0.4662947229148191,-0.0062413727482965,2,300.23093,46.0452,13.661,13.309,13.187,14.966,1.17,1.227986164,5746.0,4.435,0.931,0.861,131.84491
-0.3852710231620207,-0.0274264571472447,-0.0115608314726468,2,287.18967,38.42382,14.428,14.09,14.049,15.627,1.29,2.11548883,5952.0,4.489,0.971,1.057,132.00942
-0.4583402059308608,-0.3073513956999437,-0.0069462013551808,2,287.96875,46.301659,14.577,14.119,13.989,15.916,1.09,2.17815196,5357.0,4.634,0.7,0.775,132.02208
-0.4461261007600771,-0.260772410378464,-0.006053636635454,2,287.98569,46.3484,14.066,13.57,13.441,15.472,1.0,1.089077224,5118.0,4.547,0.83,0.883,132.02477
-0.4062004492332964,-0.0619153833257641,-0.0223296030278234,1,294.63516,40.322128,13.455,13.152,13.103,14.404,1.72,7.016016,6642.0,4.39,1.136,1.157,133.9561
0.0295731637441352,-0.5885684508833481,-0.2931166042366811,2,291.81998,41.112476,16.22,15.498,15.375,17.172,45.89,1.050852976,5780.0,4.438,1.0,1.0,132.138232
-0.3791268515549536,-0.0058824440344527,-0.0117674458973701,2,295.67188,40.18037,13.826,13.51,13.5,15.012,1.58,1.39772545,6006.0,4.38,1.114,1.084,132.3377
-0.4661691236021216,-0.3432860648354504,-0.0010735784675077,2,296.12457,49.726669,13.178,12.923,12.885,14.263,0.91,0.847588864,6335.0,4.427,1.072,1.12,131.55971
-0.4404664454855482,-0.197337537107593,-0.0163949955768627,2,296.99017,47.130661,13.144,12.92,12.876,14.049,0.85,2.42803503,6609.0,4.484,0.974,1.073,133.5931
-0.3991489921996549,-0.1847476243786537,0.0162476826431356,2,295.2811,40.132858,13.77,13.566,13.5,14.964,23.81,0.787120016,6112.0,4.481,0.787,0.684,131.73939
-0.4751895442592418,-0.343343687591601,-0.0093102786632658,1,290.45831,48.661369,10.314,10.115,10.044,11.265,1.29,13.12297275,6134.0,4.065,1.665,1.173,136.08882
-0.3824397463437675,0.0113805196721481,-0.0165585068623924,1,290.45831,48.661369,10.314,10.115,10.044,11.265,0.85,9.6183111,6134.0,4.065,1.665,1.173,138.3435
-0.4991024093588799,-0.4354496296564301,-0.0089230044477994,1,299.27658,44.291981,13.916,13.459,13.416,15.295,0.92,1.62888267,5398.0,4.571,0.811,0.896,132.33899
-0.5333659817317747,-0.5997431710894839,0.0040549498993249,2,299.41986,47.562832,11.619,11.309,11.256,12.985,2.94,0.616386349,5665.0,3.58,3.266,1.478,131.64315
-0.5114907234190869,-0.4863705382126169,-0.008865282171396,1,287.84,38.255489,14.224,13.823,13.742,15.686,1.12,1.920062587,5266.0,4.611,0.741,0.83,131.72678
-0.5312098710453876,-0.5926228230623765,0.0004386134782276,2,294.48499,38.352859,14.262,13.811,13.79,15.497,1.42,0.447861451,5901.0,4.553,0.848,0.938,131.9752
-0.4828530567468552,-0.3806446332974709,-0.0129981255552379,1,295.21127,41.086971,14.22,13.794,13.708,15.486,1.6,7.3422467,5573.0,4.562,0.839,0.939,131.55382
-0.5271044747770648,-0.549913277698969,-0.0062735676343958,1,282.12888,44.303162,10.781,10.426,10.353,11.965,1.42,42.1003351,5595.0,4.57,0.82,0.917,143.02827
-0.1475451920353833,0.5180846025215915,0.0556825446229244,0,287.698,42.338718,11.252,10.91,10.871,12.498,2.59,77.6114427,5465.0,4.449,0.925,0.876,164.7292
-0.4436958704071464,-0.2270858681336032,-0.0141005994348223,0,286.33011,39.683182,14.311,13.94,13.744,15.683,1.11,5.60473115,5401.0,4.593,0.777,0.871,131.62861
-0.3149313283230739,0.0561072335558582,0.0141494162114358,0,286.86548,41.989079,12.853,12.488,12.301,14.29,2.96,88.2553729,5176.0,4.612,0.738,0.826,153.77974
-0.4938183853764237,-0.4209494171129044,-0.0087643514955047,1,294.3735,40.65144,13.58,13.001,12.93,15.352,1.02,2.49915311,4705.0,4.572,0.72,0.707,133.08978
-0.4469798710114342,-0.2426938689519994,-0.0144390355746082,1,291.69516,49.187859,13.804,13.2,13.111,15.675,0.97,12.003678,4328.0,4.654,0.594,0.58,134.71007
-0.3308644577717402,0.1980169183451521,-0.0189682132207341,0,296.51205,49.72776,13.137,12.782,12.689,14.435,1.31,5.17624997,5578.0,4.088,1.497,1.001,133.7381
-0.536431145016976,-0.5963108593816835,-0.001443112523551,2,295.45059,50.54211,13.904,13.434,13.372,15.314,0.98,0.589458602,5286.0,4.517,0.776,0.722,131.82156
-0.4589637314791407,-0.2873301126778661,-0.0104532516591951,0,291.25027,45.655071,13.498,13.141,13.075,14.75,0.94,3.91794676,5500.0,4.547,0.87,0.974,132.86384
-0.4459280832158648,-0.236407826757377,-0.0115396291984924,2,293.21414,45.82597,14.607,14.398,14.447,15.805,1.1,1.04588635,6249.0,4.428,1.076,1.13,131.9887
-0.2257571024006993,0.5988616522807164,-0.0273867108476097,0,287.93719,46.418491,12.665,12.369,12.323,13.63,1.52,27.4784659,5432.0,3.993,1.707,1.046,148.6101
-0.2337991433775361,-0.4727298420970895,-0.0166584834852328,2,297.97424,46.804562,13.514,13.182,13.156,14.694,14.88,5.428344915,5936.0,4.501,0.965,1.075,169.753676
-0.4348254036214267,-0.1966383539609998,-0.0115966173462391,2,291.61646,48.775639,13.45,13.041,12.933,14.812,0.9,0.933732791,5496.0,4.405,0.927,0.798,131.53707
-0.2814098081082086,0.356722622184472,-0.0294031471143066,0,284.56689,49.01255,13.04,12.403,12.288,15.142,1.56,207.24785,4339.0,4.711,0.553,0.573,213.03458
-0.4950100327803434,-0.4107442110441357,-0.012646365685764,1,284.56689,49.01255,13.04,12.403,12.288,15.142,0.73,4.50158249,4339.0,4.711,0.553,0.573,134.1153
-0.4252392584357101,-0.1330531143365068,-0.0196466879852273,2,290.27658,41.269341,11.899,11.599,11.532,12.966,1.04,14.0801852,5984.0,4.421,1.089,1.142,137.3331
-0.4707909591740714,-0.3439175212974077,-0.0189415364778123,1,298.68402,41.83149,13.641,13.243,13.128,14.94,20.52,49.5387264,5683.0,4.605,0.747,0.835,132.50072
-0.3603015712629027,-0.0493629395012444,0.005473005601203,0,282.46051,48.257118,12.945,12.483,12.418,14.262,2.6,46.9026431,5402.0,4.452,0.865,0.774,154.30327
-0.4023844767009286,-0.049462722540773,-0.0192225725111374,1,293.17435,40.950809,12.599,12.282,12.272,13.773,0.49,3.39155966,5896.0,4.516,0.914,1.0,134.1211
-0.1322000364834092,0.9182055594136628,-0.0410105498341875,0,288.61053,49.968632,14.365,13.802,13.815,15.891,2.32,177.668663,4721.0,4.615,0.701,0.74,264.2428
-0.5409412284494294,-0.57779972239786,-0.0098220652241343,2,291.12454,37.986511,12.917,12.374,12.274,14.484,0.75,0.98041685,4861.0,4.572,0.722,0.71,131.78321
-0.1714007080244986,0.7959998297580546,-0.0332121644831827,0,297.5885,43.841221,13.942,13.623,13.602,15.015,2.22,92.263742,6084.0,4.287,1.283,1.167,146.4247
-0.4862403153321221,-0.3927424311102289,-0.0113931088305612,0,294.78433,49.4921,14.488,14.247,14.235,15.724,1.72,6.64754478,6046.0,4.478,1.007,1.111,137.13371
0.622891927217604,-0.2212324822411528,0.1235789957261995,1,286.65689,50.021568,13.412,12.995,12.913,14.74,21.48,199.83920527,5457.0,4.548,0.869,0.974,225.35896
-0.4787179310445275,-0.3377281192416019,-0.0152528792531856,2,297.68759,40.670361,14.12,13.727,13.576,15.466,0.81,0.9628348,5559.0,4.554,0.838,0.917,132.1907
-0.4756311563767728,-0.3388931246978546,-0.0132697431217901,2,297.70941,41.028149,14.518,14.048,13.953,15.981,0.82,1.57017249,5300.0,4.66,0.66,0.731,132.1034
-0.4295977051049258,-0.1757961624423188,-0.0110844918906393,2,291.65839,42.632439,13.637,13.334,13.244,14.895,0.66,0.566798364,5864.0,4.411,1.04,1.014,131.81891
-0.3349623832893276,0.1934981495018266,-0.0217299400237308,2,282.67715,46.152851,12.562,12.301,12.248,13.594,13.28,14.2005007,6332.0,4.406,1.065,1.048,135.7279
-0.5413815493598224,-0.5868422248957146,-0.0079180136513607,2,298.80429,42.164162,13.752,13.39,13.377,14.942,1.23,1.318347743,6143.0,4.351,1.121,1.025,132.7886
0.231178690709087,2.2758948363745275,-0.0499766446936568,2,286.37234,39.3423,14.43,13.971,13.871,15.902,1.24,11.2582311,5242.0,4.556,0.722,0.684,140.7718
-0.4651164468849641,-0.3437807398206149,-0.0024103442242013,0,291.09723,38.87561,12.939,12.627,12.573,14.002,1.56,7.0257409,5767.0,4.389,1.014,0.918,133.62713
-0.0527489856519457,1.0710209042686427,-0.0330316496281742,2,289.23367,39.38652,11.751,11.614,11.575,12.649,444.08,155.046089,6513.0,2.782,12.613,3.511,166.60575
0.2078294598800854,-0.4768363688415446,-0.4269093868630499,2,294.85513,39.30534,14.367,13.945,13.926,15.691,144.2,3.722404453,5747.0,4.542,0.799,0.811,133.56824
7.068979851172471,-1.680837331865238,5.435632410985123,2,291.69095,39.425442,12.265,12.042,11.953,13.309,116.92,1.714414962,6351.0,4.126,1.613,1.27,131.8661453
1.3134716008294771,-0.203240221503334,0.5021031615024448,2,292.11526,39.49855,12.078,11.805,11.773,13.03,43.47,646.28789332,6582.0,4.069,1.777,1.357,234.150707
0.0397002555813687,-0.5627941459655178,0.1588190718153887,2,289.07651,39.570438,14.502,14.122,14.024,15.581,15.64,0.766298172,6267.0,4.431,0.996,0.976,131.687569
0.2297733068033829,2.1780495909997115,-0.0372125265173957,2,288.72742,42.121441,11.6,11.136,11.062,12.992,13.52,396.048721,5327.0,3.643,2.882,1.332,471.22802
-0.505965865742,-0.4434635571765618,-0.0124654351139146,2,293.0849,42.150551,13.49,13.213,13.15,14.582,1.09,1.10656965,6237.0,4.387,1.165,1.211,132.3665
4.982546525642778,-0.4349131346015443,3.9602605859374447,2,294.0647,42.112869,12.493,12.234,12.182,13.529,35.98,46.270524872,6357.0,4.405,1.072,1.061,173.6558757
-0.3684049073303744,-0.1409201946158109,0.0284251879230425,2,290.41916,41.525372,13.959,13.714,13.685,14.93,3.46,3.723560726,6535.0,4.373,1.181,1.202,172.17977
0.1350101329752294,1.957904937174087,-0.052666079038525,1,298.95654,42.156315,12.138,11.86,11.782,13.793,1.92,215.634356,6163.0,4.06,1.568,1.03,230.7211
-0.230554094386584,0.0409285608737166,0.0709708728016658,1,286.55112,42.234798,11.989,11.434,11.304,13.672,48.93,7.155547398,4992.0,2.947,8.052,2.096,133.998101
